TIRF Data File: Project 1464; Run 32
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR	SL
sec	kph	rpm	deg	deg	cm	cm	kPa	N	N	N	N-m	N-m	none	none	deg C	deg C	deg C	deg C	deg C	none	SAE
161.140	40.28	511.86	-0.001	0.015	21.452	20.880	83.48	1666.34	30.88	-1113.96	21.05	17.07	-1.50	-0.03	32.28	77.64	88.21	90.00	27.87	0.027	0.053
161.160	40.28	511.20	-0.001	0.009	21.441	20.907	83.43	1643.82	36.26	-1098.56	14.11	21.46	-1.50	-0.03	32.28	77.41	88.01	89.81	27.94	0.026	0.051
161.180	40.27	510.77	0.001	0.011	21.446	20.917	83.38	1654.99	40.26	-1107.67	7.17	20.98	-1.49	-0.04	32.26	77.17	87.87	89.67	27.92	0.025	0.051
161.200	40.27	510.26	-0.004	0.011	21.442	20.941	83.38	1664.24	41.71	-1134.41	9.22	11.44	-1.47	-0.04	32.26	77.00	87.76	89.59	27.93	0.024	0.050
161.220	40.28	509.64	0.003	0.011	21.446	20.971	83.38	1634.08	37.60	-1142.32	19.54	6.28	-1.43	-0.03	32.27	76.80	87.66	89.53	27.93	0.023	0.048
161.240	40.27	508.70	-0.001	0.009	21.441	21.005	83.28	1568.38	33.24	-1123.76	25.52	9.87	-1.40	-0.03	32.28	76.63	87.56	89.41	27.93	0.021	0.047
161.260	40.26	507.65	0.000	0.017	21.442	21.041	83.38	1513.81	31.37	-1097.42	20.77	16.95	-1.38	-0.03	32.27	76.48	87.34	89.24	27.94	0.019	0.045
161.280	40.21	506.75	0.000	0.009	21.445	21.054	83.33	1491.27	38.14	-1080.25	13.02	21.33	-1.38	-0.04	32.26	76.35	87.15	89.05	27.92	0.019	0.044
161.300	40.18	506.04	0.003	0.014	21.443	21.069	83.33	1499.90	44.90	-1090.19	7.56	19.22	-1.38	-0.04	32.29	76.26	86.92	88.91	27.94	0.018	0.043
161.320	40.14	505.34	0.000	0.012	21.453	21.073	83.38	1505.85	44.27	-1120.84	10.84	10.73	-1.34	-0.04	32.28	76.17	86.81	88.88	27.94	0.018	0.043
161.340	40.10	504.40	-0.001	0.012	21.453	21.093	83.28	1465.15	35.91	-1124.86	19.15	4.84	-1.30	-0.03	32.30	76.12	86.73	88.73	27.95	0.017	0.042
161.360	40.07	503.27	-0.001	0.011	21.444	21.123	83.28	1392.93	30.82	-1104.75	24.86	8.81	-1.26	-0.03	32.32	76.09	86.53	88.57	28.16	0.015	0.041
161.380	40.04	502.14	0.000	0.008	21.440	21.156	83.23	1336.21	34.67	-1079.80	22.34	16.25	-1.24	-0.03	32.29	76.02	86.22	88.34	27.93	0.013	0.039
161.400	40.01	501.13	0.003	0.012	21.446	21.184	83.23	1311.29	39.87	-1067.42	15.84	20.43	-1.23	-0.04	32.32	75.99	85.93	88.14	27.86	0.012	0.038
161.420	39.98	500.46	0.000	0.009	21.445	21.197	83.23	1317.15	43.21	-1082.93	9.38	17.67	-1.22	-0.04	32.30	75.93	85.71	87.98	27.93	0.012	0.037
161.440	39.98	499.76	0.001	0.008	21.441	21.222	83.18	1327.02	36.27	-1112.86	8.46	9.13	-1.19	-0.03	32.32	75.92	85.55	87.86	27.95	0.010	0.036
161.460	39.98	498.94	0.004	0.014	21.439	21.260	83.18	1287.04	36.86	-1115.20	16.69	2.53	-1.15	-0.03	32.32	75.89	85.51	87.69	27.92	0.008	0.034
161.480	39.99	498.00	0.003	0.012	21.436	21.305	83.13	1211.66	37.32	-1097.68	24.07	6.97	-1.10	-0.03	32.31	75.86	85.41	87.46	27.93	0.006	0.032
161.500	39.98	496.91	0.007	0.014	21.431	21.349	83.23	1143.25	34.77	-1080.43	22.90	14.37	-1.06	-0.03	32.31	75.80	85.31	87.22	27.92	0.004	0.030
161.520	39.98	496.21	0.000	0.012	21.426	21.379	83.18	1111.43	35.15	-1070.36	16.17	18.50	-1.04	-0.03	32.31	75.71	85.20	87.04	27.93	0.002	0.028
161.540	40.01	495.74	0.006	0.011	21.425	21.414	83.18	1115.80	39.14	-1083.94	8.94	16.68	-1.03	-0.04	32.29	75.61	85.07	86.90	27.92	0.000	0.027
161.560	40.05	495.35	0.000	0.009	21.421	21.451	83.28	1121.92	41.89	-1112.07	8.23	8.29	-1.01	-0.04	32.30	75.53	84.96	86.84	27.92	-0.001	0.025
161.580	40.07	494.80	0.000	0.012	21.422	21.487	83.13	1077.28	34.82	-1118.05	15.22	1.98	-0.96	-0.03	32.29	75.47	84.87	86.81	27.93	-0.003	0.023
161.600	40.10	494.02	0.004	0.011	21.419	21.534	83.18	986.91	30.34	-1105.11	23.82	5.44	-0.89	-0.03	32.25	75.34	84.78	86.68	27.91	-0.005	0.021
161.620	40.14	493.20	0.004	0.011	21.417	21.592	83.18	897.94	30.50	-1085.72	23.63	12.11	-0.83	-0.03	32.28	75.18	84.64	86.50	27.94	-0.008	0.018
161.640	40.15	492.69	0.004	0.012	21.410	21.620	83.13	851.59	31.42	-1071.44	15.76	17.52	-0.79	-0.03	32.27	74.97	84.44	86.30	27.91	-0.010	0.017
161.660	40.15	492.34	0.004	0.015	21.405	21.635	83.18	842.93	40.16	-1084.87	10.39	16.03	-0.78	-0.04	32.28	74.74	84.24	86.11	27.94	-0.011	0.016
161.680	40.15	492.03	0.003	0.015	21.403	21.649	83.13	833.50	35.13	-1110.20	6.90	6.35	-0.75	-0.03	32.26	74.50	84.16	86.03	27.95	-0.011	0.015
161.700	40.15	491.44	0.000	0.012	21.400	21.677	83.08	777.18	37.83	-1117.86	16.28	-0.87	-0.70	-0.03	32.27	74.35	84.02	85.86	27.93	-0.013	0.014
161.720	40.15	490.70	0.004	0.011	21.403	21.707	83.13	674.62	33.28	-1104.96	24.88	1.39	-0.61	-0.03	32.27	74.20	83.94	85.69	27.94	-0.014	0.013
161.740	40.13	489.88	0.001	0.015	21.399	21.736	83.08	579.46	31.23	-1083.79	23.39	9.29	-0.53	-0.03	32.27	74.07	83.79	85.47	27.92	-0.016	0.011
161.760	40.10	489.18	0.004	0.012	21.395	21.750	83.13	527.54	30.82	-1073.08	17.36	14.27	-0.49	-0.03	32.28	73.92	83.65	85.26	27.91	-0.016	0.011
161.780	40.07	488.71	0.000	0.011	21.391	21.755	83.13	521.17	34.07	-1081.33	10.32	14.28	-0.48	-0.03	32.29	73.82	83.51	85.09	27.92	-0.017	0.010
161.800	40.04	488.28	0.006	0.015	21.386	21.757	83.08	504.35	39.37	-1108.28	9.21	4.94	-0.46	-0.04	32.30	73.72	83.43	84.98	28.00	-0.017	0.010
161.820	40.02	487.62	0.001	0.009	21.386	21.774	83.03	444.45	34.35	-1116.33	13.92	-2.27	-0.40	-0.03	32.31	73.63	83.35	84.81	27.92	-0.018	0.010
161.840	40.00	486.64	0.006	0.015	21.382	21.807	82.92	333.20	31.76	-1105.49	23.39	-2.38	-0.30	-0.03	32.31	73.53	83.24	84.62	27.93	-0.020	0.008
161.860	39.98	485.63	0.003	0.011	21.381	21.840	83.03	225.71	24.96	-1085.76	24.00	3.36	-0.21	-0.02	32.32	73.44	83.09	84.45	27.92	-0.021	0.007
161.880	39.96	484.81	0.003	0.015	21.376	21.867	82.92	174.20	25.13	-1072.08	18.45	11.89	-0.16	-0.02	32.31	73.32	82.87	84.25	27.92	-0.022	0.005
161.900	39.93	484.22	0.004	0.012	21.375	21.878	83.03	156.92	36.72	-1076.56	14.03	12.30	-0.15	-0.03	32.31	73.22	82.72	84.13	27.91	-0.023	0.005
161.920	39.92	483.63	0.003	0.015	21.374	21.902	83.08	142.08	38.53	-1100.18	10.20	4.28	-0.13	-0.04	32.30	73.11	82.56	83.99	27.92	-0.024	0.004
161.940	39.92	482.97	0.004	0.014	21.370	21.932	83.03	82.79	38.31	-1117.52	15.54	-5.48	-0.07	-0.03	32.31	73.05	82.47	84.00	27.94	-0.026	0.002
161.960	39.93	481.99	-0.004	0.012	21.369	21.981	83.03	-7.34	38.05	-1108.59	26.19	-6.54	0.01	-0.03	32.31	72.99	82.37	83.96	27.91	-0.028	0.000
161.980	39.93	481.14	0.003	0.012	21.369	22.021	82.98	-67.31	33.59	-1085.38	27.05	0.43	0.06	-0.03	32.31	72.92	82.31	83.88	27.94	-0.030	-0.002
162.000	39.91	480.63	0.004	0.015	21.362	22.034	82.98	-78.64	31.97	-1071.87	22.12	8.58	0.07	-0.03	32.31	72.85	82.23	83.76	27.93	-0.030	-0.002
162.020	39.92	480.16	0.006	0.009	21.360	22.058	83.03	-104.78	40.76	-1075.49	17.35	10.30	0.10	-0.04	32.31	72.67	82.16	83.66	27.84	-0.032	-0.003
162.040	39.92	479.46	0.007	0.012	21.357	22.093	82.98	-171.64	45.72	-1097.64	13.71	2.33	0.16	-0.04	32.29	72.46	82.13	83.54	27.93	-0.033	-0.005
162.060	39.90	478.44	0.001	0.009	21.356	22.126	83.03	-222.13	43.36	-1112.64	14.05	-5.23	0.20	-0.04	32.26	72.28	82.08	83.51	27.92	-0.035	-0.006
162.080	39.88	477.54	0.004	0.014	21.355	22.155	82.98	-272.84	48.15	-1106.96	25.50	-8.43	0.25	-0.04	32.27	72.14	82.03	83.35	27.94	-0.036	-0.008
162.100	39.87	476.57	0.001	0.015	21.350	22.195	82.87	-347.78	47.20	-1085.35	32.52	-5.52	0.32	-0.04	32.29	72.02	81.91	83.17	27.91	-0.038	-0.010
162.120	39.84	475.63	0.006	0.014	21.351	22.226	82.92	-409.89	44.00	-1066.65	29.80	4.03	0.38	-0.04	32.28	71.92	81.80	82.98	27.94	-0.039	-0.011
162.140	39.78	474.69	0.000	0.014	21.345	22.236	82.98	-459.91	51.88	-1053.94	22.97	7.62	0.44	-0.05	32.28	71.83	81.65	82.84	27.92	-0.040	-0.011
162.160	39.73	473.72	0.003	0.011	21.340	22.251	82.98	-502.44	56.33	-1070.85	17.12	4.02	0.47	-0.05	32.26	71.77	81.52	82.75	27.93	-0.041	-0.012
162.180	39.70	472.66	0.004	0.014	21.337	22.282	82.92	-568.15	56.49	-1095.82	15.85	-4.87	0.52	-0.05	32.28	71.74	81.47	82.72	28.01	-0.042	-0.013
162.200	39.66	471.49	0.000	0.012	21.334	22.316	82.98	-652.03	61.08	-1103.00	26.08	-10.47	0.59	-0.06	32.28	71.69	81.41	82.69	27.92	-0.044	-0.015
162.220	39.62	470.24	0.004	0.011	21.332	22.354	83.13	-743.32	65.69	-1081.18	35.26	-9.73	0.69	-0.06	32.28	71.64	81.44	82.66	27.94	-0.046	-0.017
162.240	39.58	468.99	0.003	0.012	21.326	22.393	82.87	-820.92	65.93	-1059.56	35.71	-3.43	0.77	-0.06	32.28	71.65	81.43	82.59	27.92	-0.048	-0.018
162.260	39.55	467.94	0.006	0.018	21.323	22.425	82.92	-865.15	67.51	-1046.86	30.18	4.04	0.83	-0.06	32.28	71.61	81.40	82.56	27.94	-0.049	-0.020
162.280	39.51	467.04	0.007	0.017	21.314	22.447	82.98	-899.50	74.11	-1054.78	25.16	2.54	0.85	-0.07	32.28	71.59	81.37	82.55	27.92	-0.050	-0.021
162.300	39.51	466.42	0.003	0.017	21.306	22.474	82.98	-932.23	75.85	-1080.20	22.30	-4.29	0.86	-0.07	32.31	71.61	81.33	82.45	27.94	-0.052	-0.022
162.320	39.49	466.14	0.004	0.012	21.306	22.479	82.98	-972.00	79.20	-1099.48	27.60	-9.68	0.88	-0.07	32.32	71.61	81.32	82.42	27.92	-0.052	-0.022
162.340	39.52	465.99	0.006	0.012	21.302	22.500	82.87	-1017.81	86.13	-1093.32	37.69	-12.61	0.93	-0.08	32.34	71.64	81.29	82.35	27.93	-0.053	-0.023
162.360	39.56	465.83	0.004	0.014	21.300	22.529	82.92	-1064.39	81.78	-1078.12	41.40	-8.21	0.99	-0.08	32.36	71.62	81.27	82.25	27.93	-0.055	-0.024
162.380	39.60	465.67	0.003	0.015	21.291	22.560	82.98	-1107.40	82.11	-1067.85	39.17	-0.96	1.04	-0.08	32.39	71.58	81.23	82.18	27.92	-0.056	-0.026
162.400	39.65	465.52	0.007	0.018	21.290	22.600	83.03	-1142.32	82.35	-1062.98	31.12	2.77	1.07	-0.08	32.39	71.52	81.18	82.07	27.94	-0.058	-0.027
162.420	39.72	465.44	0.006	0.022	21.284	22.641	83.08	-1195.60	93.62	-1084.51	28.86	-2.12	1.10	-0.09	32.38	71.44	81.13	82.04	27.95	-0.060	-0.029
162.440	39.80	465.36	0.010	0.015	21.285	22.690	82.98	-1272.57	95.31	-1106.05	30.08	-9.47	1.15	-0.09	32.41	71.38	81.12	82.05	27.95	-0.062	-0.031
162.460	39.87	465.21	0.006	0.015	21.281	22.737	82.98	-1354.28	96.40	-1105.31	38.02	-13.87	1.23	-0.09	32.39	71.31	81.07	82.04	27.93	-0.064	-0.033
162.480	39.93	464.82	0.004	0.012	21.283	22.794	83.03	-1428.51	96.26	-1090.74	47.19	-14.34	1.31	-0.09	32.39	71.28	81.01	81.97	27.95	-0.066	-0.036
162.500	40.01	464.43	0.004	0.015	21.278	22.855	82.92	-1484.03	89.64	-1076.17	47.49	-6.69	1.38	-0.08	32.37	71.16	80.87	81.91	27.94	-0.069	-0.038
162.520	40.09	463.80	0.012	0.015	21.274	22.934	82.98	-1533.60	89.17	-1061.22	40.25	0.48	1.45	-0.08	32.37	71.04	80.76	81.87	27.94	-0.072	-0.041
162.540	40.14	463.22	0.007	0.014	21.272	22.993	83.08	-1595.80	94.22	-1071.23	35.71	-2.25	1.49	-0.09	32.38	70.96	80.67	81.76	28.04	-0.075	-0.044
162.560	40.20	462.51	0.006	0.015	21.270	23.060	82.92	-1679.46	94.24	-1096.79	33.58	-7.98	1.53	-0.09	32.37	70.82	80.57	81.71	27.95	-0.078	-0.047
162.580	40.24	461.81	0.006	0.017	21.267	23.119	83.03	-1766.42	93.04	-1110.05	37.42	-13.31	1.59	-0.08	32.36	70.73	80.50	81.76	27.98	-0.080	-0.049
162.600	40.27	461.03	0.007	0.014	21.268	23.177	83.08	-1833.88	92.94	-1097.84	45.83	-17.13	1.67	-0.08	32.39	70.66	80.47	81.80	27.96	-0.082	-0.051
162.620	40.29	459.90	0.006	0.015	21.254	23.242	82.98	-1875.01	87.26	-1079.94	50.65	-11.71	1.74	-0.08	32.37	70.60	80.40	81.80	27.96	-0.086	-0.054
162.640	40.29	458.65	0.012	0.011	21.256	23.305	83.18	-1910.27	79.42	-1067.45	48.09	-3.50	1.79	-0.07	32.38	70.60	80.34	81.87	27.97	-0.088	-0.057
162.660	40.29	457.09	0.006	0.017	21.253	23.385	83.08	-1950.90	76.81	-1058.64	39.34	-0.49	1.84	-0.07	32.36	70.51	80.28	81.88	27.98	-0.091	-0.060
162.680	40.30	455.64	0.004	0.015	21.246	23.464	83.08	-2017.74	79.05	-1079.24	36.15	-4.90	1.87	-0.07	32.37	70.51	80.22	81.93	27.98	-0.095	-0.063
162.700	40.29	454.08	0.004	0.012	21.245	23.542	83.23	-2095.71	78.55	-1103.18	37.24	-10.58	1.90	-0.07	32.38	70.50	80.19	81.96	27.97	-0.098	-0.066
162.720	40.26	452.63	0.006	0.017	21.242	23.601	82.98	-2148.06	79.71	-1103.42	42.75	-15.16	1.95	-0.07	32.37	70.47	80.19	81.99	27.99	-0.100	-0.069
162.740	40.22	451.11	0.004	0.014	21.243	23.656	83.13	-2157.53	82.75	-1087.10	51.19	-16.60	1.98	-0.08	32.39	70.51	80.17	81.99	27.97	-0.102	-0.071
162.760	40.19	449.39	0.007	0.018	21.239	23.730	83.03	-2140.98	73.81	-1071.12	51.88	-8.98	2.00	-0.07	32.38	70.54	80.19	81.99	28.00	-0.105	-0.074
162.780	40.15	447.44	0.006	0.014	21.235	23.809	83.08	-2131.08	66.86	-1058.09	45.70	-1.06	2.01	-0.06	32.40	70.60	80.19	81.99	27.97	-0.108	-0.077
162.800	40.13	445.41	0.007	0.021	21.242	23.903	83.08	-2151.83	67.17	-1056.28	38.20	-2.58	2.04	-0.06	32.39	70.68	80.17	82.04	27.97	-0.111	-0.080
162.820	40.12	443.42	0.006	0.015	21.242	24.005	83.13	-2208.48	72.34	-1076.12	36.38	-7.11	2.05	-0.07	32.41	70.81	80.19	82.16	27.99	-0.115	-0.084
162.840	40.10	441.62	0.010	0.021	21.238	24.089	83.18	-2270.71	76.05	-1090.35	38.37	-13.17	2.08	-0.07	32.39	70.94	80.26	82.35	27.99	-0.118	-0.087
162.860	40.07	440.30	0.004	0.021	21.238	24.147	83.08	-2281.91	80.35	-1087.62	45.91	-16.69	2.10	-0.07	32.41	71.07	80.37	82.50	27.99	-0.121	-0.090
162.880	40.05	438.93	0.003	0.018	21.229	24.211	83.03	-2255.42	76.61	-1076.06	52.73	-15.54	2.10	-0.07	32.41	71.18	80.47	82.58	28.30	-0.123	-0.092
162.900	40.07	437.56	0.007	0.015	21.223	24.298	83.13	-2230.74	69.86	-1059.69	50.97	-9.41	2.11	-0.07	32.41	71.27	80.53	82.62	28.00	-0.127	-0.095
162.920	40.10	436.24	0.007	0.017	21.216	24.386	83.08	-2220.13	69.05	-1046.58	43.39	-2.22	2.12	-0.07	32.41	71.37	80.59	82.62	27.98	-0.130	-0.099
162.940	40.12	434.91	0.004	0.012	21.212	24.475	83.08	-2242.40	72.99	-1050.40	37.88	-2.79	2.13	-0.07	32.41	71.38	80.68	82.73	28.00	-0.133	-0.102
162.960	40.13	433.86	0.006	0.018	21.214	24.543	83.23	-2305.23	73.09	-1073.54	35.58	-9.20	2.15	-0.07	32.39	71.43	80.79	82.92	27.98	-0.136	-0.104
162.980	40.15	433.11	0.010	0.017	21.208	24.596	83.08	-2355.89	73.52	-1093.12	39.03	-14.63	2.16	-0.07	32.41	71.47	80.92	83.10	28.02	-0.138	-0.106
163.000	40.17	432.72	-0.001	0.017	21.216	24.630	83.18	-2356.23	77.86	-1088.12	45.10	-18.12	2.17	-0.07	32.39	71.52	81.07	83.26	28.00	-0.139	-0.107
163.020	40.19	432.41	0.006	0.014	21.213	24.659	83.13	-2324.17	80.39	-1077.75	52.20	-16.55	2.16	-0.07	32.38	71.50	81.21	83.37	27.99	-0.140	-0.109
163.040	40.22	431.82	0.012	0.017	21.210	24.710	83.18	-2298.49	73.53	-1064.71	50.41	-8.99	2.16	-0.07	32.39	71.55	81.32	83.43	28.01	-0.142	-0.110
163.060	40.25	431.04	0.009	0.015	21.203	24.772	83.18	-2290.54	72.05	-1053.67	43.44	-2.15	2.17	-0.07	32.37	71.56	81.38	83.49	27.98	-0.144	-0.113
163.080	40.26	430.19	0.004	0.001	21.209	24.833	83.08	-2314.44	74.76	-1059.78	38.18	-3.19	2.18	-0.07	32.37	71.69	81.44	83.57	27.89	-0.146	-0.115
163.100	40.27	429.33	0.007	0.017	21.189	24.885	83.18	-2377.65	74.01	-1080.63	35.37	-10.03	2.20	-0.07	32.35	71.81	81.54	83.76	27.98	-0.149	-0.117
163.120	40.26	428.74	0.010	0.017	21.185	24.914	83.23	-2429.41	75.77	-1099.75	38.48	-14.51	2.21	-0.07	32.35	71.95	81.71	83.93	28.00	-0.150	-0.118
163.140	40.27	428.31	0.004	0.017	21.187	24.944	83.13	-2433.02	80.82	-1092.53	45.26	-17.38	2.23	-0.07	32.38	72.06	81.88	84.05	27.99	-0.151	-0.119
163.160	40.28	427.73	0.007	0.015	21.195	24.984	83.08	-2405.24	86.10	-1079.65	52.68	-17.06	2.23	-0.08	32.36	72.21	81.97	84.10	28.31	-0.152	-0.120
163.180	40.28	426.83	0.006	0.011	21.193	25.037	83.08	-2372.87	79.38	-1067.55	50.78	-8.46	2.22	-0.07	32.36	72.26	82.02	84.19	28.02	-0.154	-0.122
163.200	40.27	425.70	0.012	0.017	21.193	25.101	83.13	-2358.53	72.96	-1057.37	43.19	-1.86	2.23	-0.07	32.34	72.33	82.06	84.20	27.99	-0.156	-0.124
163.220	40.26	424.45	0.009	0.015	21.183	25.169	83.18	-2379.01	74.80	-1061.90	37.58	-3.23	2.24	-0.07	32.36	72.39	82.11	84.31	28.00	-0.158	-0.127
163.240	40.25	423.20	0.004	0.018	21.180	25.237	83.18	-2439.04	78.43	-1085.34	36.36	-7.86	2.25	-0.07	32.37	72.46	82.23	84.42	27.99	-0.161	-0.129
163.260	40.24	422.18	0.006	0.021	21.179	25.289	83.18	-2499.30	82.89	-1103.15	39.29	-13.72	2.27	-0.08	32.40	72.54	82.36	84.56	28.01	-0.163	-0.131
163.280	40.23	421.40	0.007	0.014	21.178	25.327	83.13	-2511.04	85.89	-1096.74	44.89	-17.53	2.29	-0.08	32.40	72.58	82.48	84.68	28.00	-0.164	-0.132
163.300	40.23	420.66	0.001	0.025	21.165	25.372	83.13	-2476.40	83.36	-1085.73	52.10	-15.87	2.28	-0.08	32.41	72.61	82.65	84.81	27.94	-0.166	-0.134
163.320	40.24	419.80	0.006	0.018	21.164	25.429	83.08	-2439.63	79.53	-1072.21	51.40	-9.26	2.28	-0.07	32.41	72.64	82.72	84.86	28.00	-0.168	-0.136
163.340	40.25	418.67	0.006	0.017	21.165	25.507	83.08	-2421.95	79.52	-1059.44	44.60	-2.14	2.29	-0.08	32.41	72.64	82.81	84.93	27.99	-0.170	-0.138
163.360	40.27	417.54	0.007	0.018	21.159	25.588	83.13	-2433.25	80.65	-1060.37	38.04	-1.97	2.29	-0.08	32.40	72.70	82.89	85.04	28.01	-0.173	-0.141
163.380	40.28	416.56	0.009	0.021	21.167	25.657	83.13	-2481.28	81.60	-1083.82	36.52	-7.95	2.29	-0.08	32.41	72.83	82.96	85.13	27.99	-0.175	-0.143
163.400	40.30	415.70	0.006	0.017	21.167	25.719	83.13	-2524.45	80.65	-1107.43	37.90	-12.33	2.28	-0.07	32.41	72.96	83.07	85.27	28.01	-0.177	-0.145
163.420	40.31	415.19	0.006	0.017	21.155	25.759	83.23	-2531.29	83.52	-1104.51	42.15	-15.89	2.29	-0.08	32.41	73.11	83.17	85.37	27.98	-0.179	-0.147
163.440	40.32	414.84	0.009	0.015	21.156	25.787	83.08	-2501.80	87.44	-1091.40	49.74	-17.07	2.29	-0.08	32.39	73.24	83.24	85.41	28.01	-0.180	-0.148
163.460	40.35	414.18	0.004	0.011	21.167	25.849	83.08	-2459.23	83.65	-1080.81	51.83	-10.13	2.28	-0.08	32.37	73.38	83.31	85.44	27.99	-0.181	-0.150
163.480	40.38	413.47	0.006	0.021	21.161	25.908	83.03	-2433.38	81.45	-1070.03	46.50	-2.48	2.27	-0.08	32.39	73.45	83.35	85.46	27.91	-0.183	-0.151
163.500	40.39	412.66	0.009	0.015	21.154	25.972	83.08	-2432.81	81.38	-1065.35	39.30	-0.39	2.28	-0.08	32.38	73.57	83.44	85.54	28.01	-0.186	-0.154
163.520	40.42	411.76	0.012	0.021	21.157	26.043	83.13	-2469.66	79.55	-1082.58	35.59	-5.07	2.28	-0.07	32.37	73.67	83.55	85.63	28.00	-0.188	-0.156
163.540	40.43	411.09	0.006	0.015	21.160	26.091	83.13	-2523.77	82.02	-1107.30	37.07	-10.63	2.28	-0.07	32.36	73.76	83.74	85.85	28.01	-0.189	-0.157
163.560	40.42	410.59	0.006	0.015	21.148	26.121	83.08	-2545.41	86.16	-1116.28	42.52	-14.62	2.28	-0.08	32.36	73.92	83.94	86.09	27.98	-0.190	-0.158
163.580	40.41	410.20	0.007	0.017	21.149	26.139	83.08	-2514.82	87.25	-1103.57	49.27	-15.63	2.28	-0.08	32.36	74.09	84.07	86.25	28.01	-0.191	-0.159
163.600	40.40	409.69	0.006	0.012	21.161	26.163	82.98	-2471.06	84.23	-1087.98	51.45	-12.47	2.27	-0.08	32.35	74.20	84.17	86.40	27.99	-0.191	-0.160
163.620	40.39	408.83	0.007	0.015	21.156	26.215	83.03	-2432.88	80.86	-1076.07	47.49	-4.86	2.26	-0.08	32.36	74.31	84.25	86.54	28.01	-0.193	-0.161
163.640	40.39	407.77	0.010	0.021	21.155	26.279	83.03	-2416.33	82.08	-1064.01	38.86	0.07	2.27	-0.08	32.36	74.43	84.30	86.64	27.89	-0.195	-0.163
163.660	40.38	406.60	0.007	0.014	21.143	26.346	83.03	-2438.06	87.53	-1078.34	37.53	-2.87	2.26	-0.08	32.36	74.51	84.42	86.79	27.99	-0.198	-0.166
163.680	40.35	405.63	0.009	0.017	21.142	26.391	83.08	-2484.01	82.96	-1110.31	38.66	-9.48	2.24	-0.07	32.37	74.60	84.53	86.93	28.01	-0.199	-0.167
163.700	40.32	404.81	0.010	0.021	21.144	26.429	83.03	-2512.62	82.04	-1124.70	40.91	-13.56	2.23	-0.07	32.36	74.68	84.75	87.13	27.99	-0.200	-0.168
163.720	40.31	404.22	0.012	0.021	21.140	26.455	82.98	-2497.74	90.66	-1115.79	46.97	-16.61	2.24	-0.08	32.38	74.75	84.87	87.27	28.02	-0.201	-0.169
163.740	40.27	403.64	0.007	0.017	21.143	26.472	82.92	-2457.34	91.17	-1096.19	51.51	-15.08	2.24	-0.08	32.39	74.78	85.00	87.33	28.16	-0.201	-0.170
163.760	40.25	402.86	0.009	0.027	21.149	26.508	82.92	-2421.78	84.96	-1084.31	50.43	-7.37	2.23	-0.08	32.39	74.82	85.10	87.41	28.10	-0.202	-0.171
163.780	40.24	401.84	0.006	0.014	21.154	26.566	82.98	-2402.54	83.03	-1068.39	42.15	-0.50	2.25	-0.08	32.39	74.90	85.15	87.43	28.00	-0.204	-0.173
163.800	40.23	400.86	0.010	0.017	21.153	26.624	82.98	-2408.98	86.98	-1064.75	35.26	-1.18	2.26	-0.08	32.39	74.90	85.26	87.47	28.00	-0.206	-0.174
163.820	40.23	400.01	0.010	0.015	21.152	26.685	82.92	-2446.03	89.47	-1088.74	35.41	-6.41	2.25	-0.08	32.41	74.96	85.34	87.60	28.01	-0.207	-0.176
163.840	40.24	399.42	0.009	0.018	21.153	26.730	82.87	-2496.07	86.34	-1121.17	40.45	-12.38	2.23	-0.08	32.40	75.00	85.51	87.72	27.99	-0.209	-0.178
163.860	40.25	399.11	0.006	0.017	21.140	26.757	82.92	-2516.00	82.88	-1122.99	44.47	-16.31	2.24	-0.07	32.40	75.03	85.69	87.84	28.00	-0.210	-0.178
163.880	40.27	398.91	0.007	0.021	21.140	26.783	82.87	-2490.32	90.83	-1103.30	50.02	-16.49	2.26	-0.08	32.40	75.13	85.83	87.92	27.99	-0.211	-0.179
163.900	40.27	398.56	0.007	0.017	21.140	26.809	82.87	-2444.75	93.35	-1086.00	51.69	-11.87	2.25	-0.09	32.39	75.15	85.96	87.97	28.01	-0.212	-0.180
163.920	40.29	398.01	0.007	0.014	21.151	26.859	82.82	-2404.64	86.58	-1072.57	46.04	-3.65	2.24	-0.08	32.39	75.25	86.00	87.98	27.99	-0.213	-0.182
163.940	40.32	397.31	0.012	0.014	21.151	26.922	82.82	-2388.30	83.74	-1063.75	38.29	0.73	2.25	-0.08	32.39	75.37	86.04	87.98	27.90	-0.214	-0.183
163.960	40.35	396.53	0.006	0.014	21.139	27.000	82.87	-2415.03	86.26	-1076.33	35.58	-3.21	2.24	-0.08	32.38	75.58	86.14	88.09	28.00	-0.217	-0.186
163.980	40.39	395.75	0.009	0.021	21.146	27.075	82.87	-2467.71	88.55	-1106.79	38.31	-8.88	2.23	-0.08	32.36	75.81	86.25	88.22	27.99	-0.219	-0.188
164.000	40.40	395.24	0.015	0.018	21.149	27.122	82.77	-2500.91	87.00	-1122.48	41.02	-11.95	2.23	-0.08	32.37	76.09	86.31	88.40	28.01	-0.220	-0.189
164.020	40.42	394.77	0.006	0.015	21.136	27.167	82.77	-2485.94	89.41	-1117.58	46.70	-15.85	2.22	-0.08	32.38	76.29	86.41	88.65	27.99	-0.222	-0.191
